newid,topics,primary_topic,word_count,char_count
13354,,NO_TOPIC,0,0
13355,,NO_TOPIC,0,0
13356,,NO_TOPIC,0,0
13357,,NO_TOPIC,0,0
13358,,NO_TOPIC,0,0
13359,,NO_TOPIC,0,0
13360,,NO_TOPIC,0,0
13361,,NO_TOPIC,0,0
13362,,NO_TOPIC,0,0
13363,,NO_TOPIC,0,0
13364,,NO_TOPIC,8,41
13365,,NO_TOPIC,78,483
13366,,NO_TOPIC,94,567
13367,,NO_TOPIC,0,0
13368,,NO_TOPIC,0,0
13369,,NO_TOPIC,0,0
13370,,NO_TOPIC,0,0
13371,,NO_TOPIC,0,0
13372,,NO_TOPIC,0,0
13373,,NO_TOPIC,0,0
13374,,NO_TOPIC,0,0
13375,,NO_TOPIC,96,465
13376,,NO_TOPIC,0,0
13377,,NO_TOPIC,0,0
13378,,NO_TOPIC,76,412
13379,,NO_TOPIC,371,2062
13380,livestock;carcass,livestock,118,593
13381,,NO_TOPIC,0,0
13382,livestock;carcass,livestock,118,593
13383,,NO_TOPIC,0,0
13384,,NO_TOPIC,0,0
13385,,NO_TOPIC,0,0
13386,,NO_TOPIC,0,0
13387,,NO_TOPIC,177,932
13388,,NO_TOPIC,0,0
13389,,NO_TOPIC,0,0
13390,,NO_TOPIC,207,1200
13391,,NO_TOPIC,0,0
13392,,NO_TOPIC,0,0
13393,acq,acq,92,481
13394,,NO_TOPIC,13,106
13395,,NO_TOPIC,0,0
13396,,NO_TOPIC,400,2047
13397,,NO_TOPIC,43,171
13398,money-fx,money-fx,12,69
13399,,NO_TOPIC,80,466
13400,,NO_TOPIC,0,0
13401,,NO_TOPIC,0,0
13402,,NO_TOPIC,0,0
13403,,NO_TOPIC,0,0
13404,money-fx,money-fx,70,400
13405,,NO_TOPIC,0,0
13406,,NO_TOPIC,222,1188
13407,,NO_TOPIC,73,429
13408,,NO_TOPIC,0,0
13409,,NO_TOPIC,0,0
13410,,NO_TOPIC,228,1231
13411,,NO_TOPIC,239,1296
13412,,NO_TOPIC,0,0
13413,,NO_TOPIC,67,344
13414,,NO_TOPIC,113,665
13415,,NO_TOPIC,0,0
13416,,NO_TOPIC,152,845
13417,,NO_TOPIC,99,637
13418,,NO_TOPIC,109,577
13419,,NO_TOPIC,568,3316
13420,,NO_TOPIC,386,2189
13421,,NO_TOPIC,164,912
13422,,NO_TOPIC,110,599
13423,,NO_TOPIC,146,799
13424,,NO_TOPIC,269,1427
13425,,NO_TOPIC,0,0
13426,,NO_TOPIC,0,0
13427,,NO_TOPIC,0,0
13428,,NO_TOPIC,0,0
13429,,NO_TOPIC,0,0
13430,,NO_TOPIC,0,0
13431,,NO_TOPIC,0,0
13432,,NO_TOPIC,0,0
13433,,NO_TOPIC,0,0
13434,,NO_TOPIC,426,2273
13435,earn,earn,30,168
13436,,NO_TOPIC,0,0
13437,,NO_TOPIC,0,0
13438,,NO_TOPIC,20,97
13439,,NO_TOPIC,0,0
13440,,NO_TOPIC,0,0
13441,,NO_TOPIC,0,0
13442,,NO_TOPIC,0,0
13443,,NO_TOPIC,0,0
13444,,NO_TOPIC,0,0
13445,,NO_TOPIC,0,0
13446,,NO_TOPIC,297,1689
13447,,NO_TOPIC,12,71
13448,,NO_TOPIC,0,0
13449,,NO_TOPIC,0,0
13450,,NO_TOPIC,106,686
13451,,NO_TOPIC,111,571
13452,,NO_TOPIC,140,812
13453,,NO_TOPIC,115,613
13454,,NO_TOPIC,119,666
13455,,NO_TOPIC,401,2372
13456,,NO_TOPIC,0,0
13457,,NO_TOPIC,0,0
13458,grain,grain,170,1062
13459,,NO_TOPIC,98,512
13460,,NO_TOPIC,0,0
13461,,NO_TOPIC,286,1835
13462,cocoa,cocoa,799,4653
13463,,NO_TOPIC,0,0
13464,,NO_TOPIC,0,0
13465,,NO_TOPIC,76,403
13466,,NO_TOPIC,0,0
13467,,NO_TOPIC,0,0
13468,money-supply,money-supply,16,100
13469,,NO_TOPIC,0,0
13470,,NO_TOPIC,93,487
13471,money-supply,money-supply,63,365
13472,,NO_TOPIC,155,936
13473,,NO_TOPIC,93,508
13474,,NO_TOPIC,0,0
13475,,NO_TOPIC,0,0
13476,,NO_TOPIC,207,924
13477,,NO_TOPIC,0,0
13478,,NO_TOPIC,0,0
13479,,NO_TOPIC,10,62
13480,,NO_TOPIC,25,91
13481,,NO_TOPIC,116,632
13482,trade,trade,136,687
13483,,NO_TOPIC,0,0
13484,,NO_TOPIC,51,322
13485,,NO_TOPIC,0,0
13486,,NO_TOPIC,0,0
13487,,NO_TOPIC,227,1221
13488,,NO_TOPIC,199,1211
13489,,NO_TOPIC,201,1028
13490,,NO_TOPIC,0,0
13491,,NO_TOPIC,191,1120
13492,,NO_TOPIC,185,1095
13493,,NO_TOPIC,145,782
13494,,NO_TOPIC,170,997
13495,,NO_TOPIC,192,1057
13496,,NO_TOPIC,328,1789
13497,,NO_TOPIC,0,0
13498,,NO_TOPIC,91,488
13499,,NO_TOPIC,192,1110
13500,,NO_TOPIC,0,0
13501,,NO_TOPIC,102,604
13502,,NO_TOPIC,0,0
13503,,NO_TOPIC,0,0
13504,,NO_TOPIC,0,0
13505,,NO_TOPIC,0,0
13506,,NO_TOPIC,0,0
13507,alum,alum,111,647
13508,,NO_TOPIC,0,0
13509,,NO_TOPIC,0,0
13510,,NO_TOPIC,0,0
13511,,NO_TOPIC,0,0
13512,money-fx;dlr,money-fx,30,169
13513,,NO_TOPIC,0,0
13514,,NO_TOPIC,0,0
13515,,NO_TOPIC,0,0
13516,,NO_TOPIC,105,649
13517,,NO_TOPIC,134,772
13518,,NO_TOPIC,0,0
13519,,NO_TOPIC,0,0
13520,,NO_TOPIC,0,0
13521,,NO_TOPIC,0,0
13522,,NO_TOPIC,0,0
13523,,NO_TOPIC,0,0
13524,money-fx;dlr,money-fx,71,379
13525,,NO_TOPIC,109,574
13526,,NO_TOPIC,33,220
13527,,NO_TOPIC,201,1235
13528,,NO_TOPIC,0,0
13529,,NO_TOPIC,78,483
13530,money-fx,money-fx,152,845
13531,money-fx;dlr,money-fx,548,3193
13532,acq,acq,221,1257
13533,,NO_TOPIC,179,992
13534,,NO_TOPIC,99,637
13535,,NO_TOPIC,163,1054
13536,,NO_TOPIC,68,393
13537,,NO_TOPIC,96,543
13538,,NO_TOPIC,0,0
13539,meal-feed,meal-feed,77,380
13540,,NO_TOPIC,212,1225
13541,,NO_TOPIC,187,1140
13542,crude;ship,crude,197,1132
13543,interest,interest,112,586
13544,money-fx;dlr;yen,money-fx,71,451
13545,,NO_TOPIC,0,0
13546,,NO_TOPIC,83,442
13547,,NO_TOPIC,0,0
13548,,NO_TOPIC,95,649
13549,,NO_TOPIC,0,0
13550,,NO_TOPIC,0,0
13551,,NO_TOPIC,0,0
13552,money-fx,money-fx,123,578
13553,,NO_TOPIC,74,358
13554,,NO_TOPIC,0,0
13555,,NO_TOPIC,0,0
13556,,NO_TOPIC,0,0
13557,,NO_TOPIC,109,645
13558,,NO_TOPIC,0,0
13559,ipi,ipi,139,779
13560,,NO_TOPIC,0,0
13561,,NO_TOPIC,407,2180
13562,,NO_TOPIC,12,78
13563,,NO_TOPIC,0,0
13564,,NO_TOPIC,715,4184
13565,,NO_TOPIC,0,0
13566,,NO_TOPIC,0,0
13567,,NO_TOPIC,0,0
13568,,NO_TOPIC,169,1014
13569,,NO_TOPIC,0,0
13570,,NO_TOPIC,0,0
13571,,NO_TOPIC,359,2031
13572,,NO_TOPIC,0,0
13573,,NO_TOPIC,114,637
13574,,NO_TOPIC,0,0
13575,,NO_TOPIC,0,0
13576,,NO_TOPIC,530,3015
13577,,NO_TOPIC,367,2150
13578,,NO_TOPIC,166,1068
13579,,NO_TOPIC,0,0
13580,,NO_TOPIC,0,0
13581,,NO_TOPIC,0,0
13582,,NO_TOPIC,0,0
13583,,NO_TOPIC,78,426
13584,,NO_TOPIC,45,218
13585,,NO_TOPIC,48,250
13586,,NO_TOPIC,210,1270
13587,,NO_TOPIC,34,180
13588,,NO_TOPIC,293,1517
13589,,NO_TOPIC,0,0
13590,,NO_TOPIC,0,0
13591,,NO_TOPIC,124,718
13592,,NO_TOPIC,420,2320
13593,,NO_TOPIC,7,55
13594,,NO_TOPIC,9,49
13595,,NO_TOPIC,0,0
13596,,NO_TOPIC,0,0
13597,,NO_TOPIC,0,0
13598,,NO_TOPIC,0,0
13599,,NO_TOPIC,0,0
13600,,NO_TOPIC,0,0
13601,,NO_TOPIC,0,0
13602,,NO_TOPIC,0,0
13603,,NO_TOPIC,0,0
13604,,NO_TOPIC,0,0
13605,,NO_TOPIC,0,0
13606,,NO_TOPIC,298,1849
13607,,NO_TOPIC,0,0
13608,,NO_TOPIC,114,600
13609,,NO_TOPIC,219,1394
13610,,NO_TOPIC,167,895
13611,crude,crude,74,382
13612,,NO_TOPIC,87,519
13613,,NO_TOPIC,15,106
13614,,NO_TOPIC,170,939
13615,earn,earn,73,283
13616,,NO_TOPIC,282,1709
13617,,NO_TOPIC,0,0
13618,,NO_TOPIC,136,867
13619,,NO_TOPIC,0,0
13620,,NO_TOPIC,167,1106
13621,,NO_TOPIC,0,0
13622,,NO_TOPIC,184,1138
13623,,NO_TOPIC,60,248
13624,,NO_TOPIC,0,0
13625,,NO_TOPIC,0,0
13626,,NO_TOPIC,0,0
13627,,NO_TOPIC,99,637
13628,,NO_TOPIC,0,0
13629,,NO_TOPIC,898,5635
13630,,NO_TOPIC,0,0
13631,,NO_TOPIC,188,1180
13632,,NO_TOPIC,0,0
13633,crude,crude,201,1165
13634,,NO_TOPIC,42,235
13635,,NO_TOPIC,0,0
13636,,NO_TOPIC,174,943
13637,,NO_TOPIC,365,2175
13638,,NO_TOPIC,0,0
13639,,NO_TOPIC,111,656
13640,,NO_TOPIC,0,0
13641,,NO_TOPIC,92,519
13642,,NO_TOPIC,0,0
13643,,NO_TOPIC,0,0
13644,,NO_TOPIC,0,0
13645,,NO_TOPIC,0,0
13646,,NO_TOPIC,0,0
13647,,NO_TOPIC,0,0
13648,,NO_TOPIC,0,0
13649,trade,trade,428,2642
13650,,NO_TOPIC,219,1218
13651,,NO_TOPIC,32,185
13652,,NO_TOPIC,219,1395
13653,,NO_TOPIC,206,1156
13654,,NO_TOPIC,29,168
13655,,NO_TOPIC,30,173
13656,earn,earn,230,1228
13657,,NO_TOPIC,597,3739
13658,,NO_TOPIC,0,0
13659,,NO_TOPIC,220,1303
13660,dlr;money-fx,dlr,27,154
13661,,NO_TOPIC,0,0
13662,,NO_TOPIC,392,2154
13663,,NO_TOPIC,0,0
13664,,NO_TOPIC,0,0
13665,,NO_TOPIC,86,441
13666,,NO_TOPIC,90,561
13667,,NO_TOPIC,99,539
13668,,NO_TOPIC,25,137
13669,,NO_TOPIC,25,151
13670,,NO_TOPIC,190,1148
13671,,NO_TOPIC,220,1364
13672,,NO_TOPIC,0,0
13673,,NO_TOPIC,60,318
13674,,NO_TOPIC,43,228
13675,,NO_TOPIC,27,149
13676,,NO_TOPIC,103,591
13677,,NO_TOPIC,0,0
13678,,NO_TOPIC,0,0
13679,,NO_TOPIC,0,0
13680,,NO_TOPIC,0,0
13681,,NO_TOPIC,0,0
13682,,NO_TOPIC,37,197
13683,,NO_TOPIC,53,200
13684,,NO_TOPIC,36,181
13685,,NO_TOPIC,38,197
13686,,NO_TOPIC,88,511
13687,,NO_TOPIC,204,1016
13688,ship,ship,86,495
13689,,NO_TOPIC,174,1043
13690,gold;reserves,gold,162,828
13691,,NO_TOPIC,65,346
13692,,NO_TOPIC,399,2640
13693,,NO_TOPIC,0,0
13694,copper,copper,41,208
13695,earn,earn,10,40
13696,,NO_TOPIC,0,0
13697,,NO_TOPIC,98,514
13698,,NO_TOPIC,0,0
13699,,NO_TOPIC,0,0
13700,,NO_TOPIC,0,0
13701,,NO_TOPIC,0,0
13702,nat-gas,nat-gas,144,828
13703,,NO_TOPIC,104,546
13704,acq,acq,47,298
13705,,NO_TOPIC,0,0
13706,,NO_TOPIC,62,352
13707,,NO_TOPIC,166,948
13708,earn,earn,47,237
13709,earn,earn,70,365
13710,earn,earn,17,78
13711,acq,acq,55,312
13712,,NO_TOPIC,117,575
13713,,NO_TOPIC,34,222
13714,acq,acq,44,260
13715,earn,earn,64,338
13716,,NO_TOPIC,30,154
13717,earn,earn,69,286
13718,,NO_TOPIC,0,0
13719,,NO_TOPIC,0,0
13720,,NO_TOPIC,106,603
13721,earn,earn,113,686
13722,,NO_TOPIC,126,791
13723,,NO_TOPIC,28,135
13724,,NO_TOPIC,0,0
13725,,NO_TOPIC,298,1875
13726,,NO_TOPIC,128,772
13727,,NO_TOPIC,91,557
13728,,NO_TOPIC,0,0
13729,grain;wheat,grain,102,574
13730,,NO_TOPIC,134,790
13731,,NO_TOPIC,120,660
13732,,NO_TOPIC,27,135
13733,,NO_TOPIC,329,1833
13734,,NO_TOPIC,0,0
13735,earn,earn,168,904
13736,,NO_TOPIC,0,0
13737,,NO_TOPIC,0,0
13738,veg-oil;palm-oil,veg-oil,443,2492
13739,money-fx,money-fx,124,581
13740,,NO_TOPIC,0,0
13741,,NO_TOPIC,0,0
13742,,NO_TOPIC,0,0
13743,,NO_TOPIC,0,0
13744,wheat;barley,wheat,54,317
13745,,NO_TOPIC,0,0
13746,,NO_TOPIC,0,0
13747,,NO_TOPIC,0,0
13748,,NO_TOPIC,14,80
13749,,NO_TOPIC,190,1059
13750,,NO_TOPIC,0,0
13751,,NO_TOPIC,0,0
13752,,NO_TOPIC,466,2747
13753,acq,acq,76,442
13754,,NO_TOPIC,0,0
13755,,NO_TOPIC,0,0
13756,,NO_TOPIC,0,0
13757,gold,gold,161,905
13758,,NO_TOPIC,64,344
13759,,NO_TOPIC,118,636
13760,,NO_TOPIC,0,0
13761,,NO_TOPIC,0,0
13762,,NO_TOPIC,0,0
13763,,NO_TOPIC,0,0
13764,,NO_TOPIC,191,1281
13765,,NO_TOPIC,80,514
13766,,NO_TOPIC,36,179
13767,,NO_TOPIC,46,270
13768,,NO_TOPIC,63,358
13769,,NO_TOPIC,60,378
13770,,NO_TOPIC,66,426
13771,,NO_TOPIC,412,2245
13772,,NO_TOPIC,251,1398
13773,,NO_TOPIC,0,0
13774,,NO_TOPIC,0,0
13775,acq,acq,11,68
13776,,NO_TOPIC,0,0
13777,,NO_TOPIC,0,0
13778,,NO_TOPIC,99,597
13779,,NO_TOPIC,0,0
13780,,NO_TOPIC,120,688
13781,,NO_TOPIC,96,578
13782,,NO_TOPIC,98,596
13783,,NO_TOPIC,0,0
13784,,NO_TOPIC,0,0
13785,,NO_TOPIC,34,181
13786,,NO_TOPIC,34,161
13787,acq,acq,66,363
13788,,NO_TOPIC,105,598
13789,,NO_TOPIC,36,171
13790,acq,acq,302,1734
13791,gold;reserves,gold,161,822
13792,,NO_TOPIC,0,0
13793,,NO_TOPIC,0,0
13794,,NO_TOPIC,88,546
13795,grain;barley,grain,53,294
13796,,NO_TOPIC,109,570
13797,,NO_TOPIC,90,520
13798,,NO_TOPIC,120,624
13799,,NO_TOPIC,178,835
13800,,NO_TOPIC,108,593
13801,,NO_TOPIC,156,822
13802,,NO_TOPIC,0,0
13803,,NO_TOPIC,736,2659
13804,,NO_TOPIC,0,0
13805,,NO_TOPIC,45,209
13806,,NO_TOPIC,49,301
13807,,NO_TOPIC,138,736
13808,,NO_TOPIC,45,265
13809,,NO_TOPIC,544,3014
13810,,NO_TOPIC,0,0
13811,,NO_TOPIC,0,0
13812,,NO_TOPIC,0,0
13813,,NO_TOPIC,0,0
13814,,NO_TOPIC,273,1388
13815,,NO_TOPIC,0,0
13816,,NO_TOPIC,0,0
13817,,NO_TOPIC,0,0
13818,,NO_TOPIC,129,777
13819,,NO_TOPIC,0,0
13820,,NO_TOPIC,0,0
13821,,NO_TOPIC,0,0
13822,,NO_TOPIC,11,66
13823,,NO_TOPIC,107,581
13824,,NO_TOPIC,0,0
13825,,NO_TOPIC,57,290
13826,,NO_TOPIC,111,676
13827,,NO_TOPIC,97,424
13828,,NO_TOPIC,133,783
13829,,NO_TOPIC,0,0
13830,,NO_TOPIC,110,601
13831,money-fx;dlr,money-fx,10,74
13832,,NO_TOPIC,138,736
13833,,NO_TOPIC,0,0
13834,coffee,coffee,57,356
13835,,NO_TOPIC,82,517
13836,trade,trade,12,73
13837,,NO_TOPIC,0,0
13838,,NO_TOPIC,0,0
13839,,NO_TOPIC,52,303
13840,,NO_TOPIC,0,0
13841,,NO_TOPIC,0,0
13842,trade,trade,12,73
13843,,NO_TOPIC,167,859
13844,,NO_TOPIC,0,0
13845,,NO_TOPIC,0,0
13846,,NO_TOPIC,0,0
13847,,NO_TOPIC,172,886
13848,,NO_TOPIC,0,0
13849,trade,trade,11,74
13850,,NO_TOPIC,136,790
13851,,NO_TOPIC,122,748
13852,grain;wheat;corn;sorghum;barley;oat,grain,76,392
13853,,NO_TOPIC,0,0
13854,earn,earn,159,808
13855,,NO_TOPIC,94,596
13856,grain;wheat;corn;sorghum;barley,grain,82,427
13857,,NO_TOPIC,0,0
13858,,NO_TOPIC,60,241
13859,,NO_TOPIC,85,322
13860,,NO_TOPIC,27,141
13861,,NO_TOPIC,130,796
13862,,NO_TOPIC,0,0
13863,,NO_TOPIC,0,0
13864,,NO_TOPIC,0,0
13865,,NO_TOPIC,291,1799
13866,,NO_TOPIC,0,0
13867,,NO_TOPIC,95,557
13868,,NO_TOPIC,0,0
13869,money-fx;dlr;trade,money-fx,185,1156
13870,acq,acq,85,511
13871,,NO_TOPIC,0,0
13872,,NO_TOPIC,26,127
13873,,NO_TOPIC,30,188
13874,acq,acq,73,422
13875,,NO_TOPIC,91,396
13876,,NO_TOPIC,103,709
13877,copper;zinc,copper,101,543
13878,,NO_TOPIC,249,1311
13879,,NO_TOPIC,0,0
13880,,NO_TOPIC,0,0
13881,,NO_TOPIC,87,492
13882,,NO_TOPIC,0,0
13883,,NO_TOPIC,52,303
13884,,NO_TOPIC,112,664
13885,,NO_TOPIC,0,0
13886,,NO_TOPIC,77,492
13887,,NO_TOPIC,0,0
13888,,NO_TOPIC,40,248
13889,trade,trade,12,76
13890,earn,earn,171,786
13891,,NO_TOPIC,0,0
13892,,NO_TOPIC,104,537
13893,,NO_TOPIC,25,129
13894,,NO_TOPIC,69,296
13895,,NO_TOPIC,108,586
13896,,NO_TOPIC,0,0
13897,,NO_TOPIC,94,553
13898,,NO_TOPIC,0,0
13899,,NO_TOPIC,92,582
13900,earn,earn,102,448
13901,,NO_TOPIC,0,0
13902,,NO_TOPIC,24,151
13903,money-fx;dlr;trade,money-fx,278,1692
13904,earn,earn,304,1661
13905,,NO_TOPIC,0,0
13906,,NO_TOPIC,0,0
13907,,NO_TOPIC,107,563
13908,trade,trade,356,2114
13909,,NO_TOPIC,40,218
13910,,NO_TOPIC,0,0
13911,,NO_TOPIC,31,163
13912,,NO_TOPIC,29,183
13913,,NO_TOPIC,0,0
13914,,NO_TOPIC,51,304
13915,oilseed;soybean;soy-oil,oilseed,102,567
13916,,NO_TOPIC,0,0
13917,,NO_TOPIC,0,0
13918,,NO_TOPIC,0,0
13919,dlr;dmk;money-fx,dlr,60,280
13920,,NO_TOPIC,0,0
13921,,NO_TOPIC,101,544
13922,,NO_TOPIC,0,0
13923,,NO_TOPIC,0,0
13924,,NO_TOPIC,101,544
13925,,NO_TOPIC,0,0
13926,,NO_TOPIC,95,588
13927,,NO_TOPIC,0,0
13928,,NO_TOPIC,0,0
13929,,NO_TOPIC,29,183
13930,,NO_TOPIC,0,0
13931,,NO_TOPIC,18,89
13932,,NO_TOPIC,0,0
13933,,NO_TOPIC,0,0
13934,,NO_TOPIC,0,0
13935,,NO_TOPIC,0,0
13936,,NO_TOPIC,0,0
13937,,NO_TOPIC,0,0
13938,,NO_TOPIC,118,635
13939,,NO_TOPIC,0,0
13940,,NO_TOPIC,0,0
13941,,NO_TOPIC,0,0
13942,,NO_TOPIC,60,534
13943,,NO_TOPIC,0,0
13944,,NO_TOPIC,0,0
13945,,NO_TOPIC,0,0
13946,trade,trade,212,1315
13947,,NO_TOPIC,164,928
13948,,NO_TOPIC,0,0
13949,money-supply;money-fx,money-supply,682,4205
13950,money-fx,money-fx,91,606
13951,,NO_TOPIC,92,515
13952,,NO_TOPIC,0,0
13953,,NO_TOPIC,0,0
13954,,NO_TOPIC,0,0
13955,,NO_TOPIC,0,0
13956,,NO_TOPIC,0,0
13957,,NO_TOPIC,0,0
13958,money-fx,money-fx,270,1518
13959,,NO_TOPIC,0,0
13960,,NO_TOPIC,0,0
13961,,NO_TOPIC,0,0
13962,,NO_TOPIC,0,0
13963,crude;ship,crude,224,1363
13964,,NO_TOPIC,0,0
13965,,NO_TOPIC,0,0
13966,earn,earn,301,1736
13967,,NO_TOPIC,109,557
13968,,NO_TOPIC,0,0
13969,,NO_TOPIC,0,0
13970,,NO_TOPIC,0,0
13971,,NO_TOPIC,0,0
13972,,NO_TOPIC,109,446
13973,,NO_TOPIC,0,0
13974,,NO_TOPIC,0,0
13975,,NO_TOPIC,36,168
13976,,NO_TOPIC,28,140
13977,,NO_TOPIC,26,129
13978,,NO_TOPIC,30,130
13979,,NO_TOPIC,0,0
13980,,NO_TOPIC,77,421
13981,,NO_TOPIC,0,0
13982,,NO_TOPIC,255,1558
13983,,NO_TOPIC,0,0
13984,,NO_TOPIC,107,614
13985,,NO_TOPIC,26,131
13986,,NO_TOPIC,26,131
13987,,NO_TOPIC,107,583
13988,money-fx;dlr,money-fx,94,575
13989,,NO_TOPIC,36,171
13990,,NO_TOPIC,102,557
13991,,NO_TOPIC,0,0
13992,,NO_TOPIC,0,0
13993,,NO_TOPIC,691,3897
13994,money-supply;money-fx,money-supply,76,469
13995,,NO_TOPIC,462,2553
13996,,NO_TOPIC,0,0
13997,,NO_TOPIC,0,0
13998,,NO_TOPIC,0,0
13999,,NO_TOPIC,0,0
14000,,NO_TOPIC,98,490
14001,,NO_TOPIC,120,686
14002,,NO_TOPIC,0,0
14003,,NO_TOPIC,0,0
14004,,NO_TOPIC,0,0
14005,,NO_TOPIC,108,614
14006,,NO_TOPIC,0,0
14007,,NO_TOPIC,0,0
14008,,NO_TOPIC,66,259
14009,,NO_TOPIC,0,0
14010,,NO_TOPIC,113,559
14011,,NO_TOPIC,29,128
14012,trade,trade,71,457
14013,,NO_TOPIC,0,0
14014,,NO_TOPIC,29,128
14015,,NO_TOPIC,78,306
14016,,NO_TOPIC,0,0
14017,,NO_TOPIC,0,0
14018,,NO_TOPIC,51,235
14019,,NO_TOPIC,0,0
14020,,NO_TOPIC,63,268
14021,,NO_TOPIC,0,0
14022,,NO_TOPIC,33,144
14023,,NO_TOPIC,0,0
14024,,NO_TOPIC,0,0
14025,,NO_TOPIC,52,229
14026,,NO_TOPIC,0,0
14027,,NO_TOPIC,0,0
14028,acq,acq,60,391
14029,,NO_TOPIC,115,611
14030,,NO_TOPIC,429,2430
14031,,NO_TOPIC,118,713
14032,,NO_TOPIC,0,0
14033,,NO_TOPIC,40,165
14034,money-fx,money-fx,8,62
14035,,NO_TOPIC,0,0
14036,,NO_TOPIC,0,0
14037,,NO_TOPIC,102,579
14038,,NO_TOPIC,179,948
14039,,NO_TOPIC,86,467
14040,,NO_TOPIC,33,143
14041,,NO_TOPIC,0,0
14042,,NO_TOPIC,130,752
14043,,NO_TOPIC,391,2152
14044,,NO_TOPIC,0,0
14045,,NO_TOPIC,128,737
14046,,NO_TOPIC,25,121
14047,,NO_TOPIC,0,0
14048,,NO_TOPIC,0,0
14049,,NO_TOPIC,0,0
14050,,NO_TOPIC,10,76
14051,,NO_TOPIC,134,745
14052,,NO_TOPIC,112,415
14053,,NO_TOPIC,0,0
14054,,NO_TOPIC,0,0
14055,money-fx,money-fx,157,958
14056,,NO_TOPIC,99,627
14057,,NO_TOPIC,11,64
14058,,NO_TOPIC,0,0
14059,,NO_TOPIC,11,65
14060,,NO_TOPIC,0,0
14061,,NO_TOPIC,0,0
14062,,NO_TOPIC,94,591
14063,,NO_TOPIC,154,887
14064,,NO_TOPIC,0,0
14065,,NO_TOPIC,0,0
14066,,NO_TOPIC,0,0
14067,,NO_TOPIC,63,301
14068,,NO_TOPIC,327,1829
14069,earn,earn,22,116
14070,,NO_TOPIC,142,843
14071,,NO_TOPIC,140,837
14072,,NO_TOPIC,46,284
14073,,NO_TOPIC,107,636
14074,,NO_TOPIC,102,599
14075,,NO_TOPIC,0,0
14076,,NO_TOPIC,0,0
14077,,NO_TOPIC,110,634
14078,,NO_TOPIC,27,123
14079,,NO_TOPIC,0,0
14080,,NO_TOPIC,136,873
14081,,NO_TOPIC,86,495
14082,,NO_TOPIC,0,0
14083,,NO_TOPIC,0,0
14084,,NO_TOPIC,115,490
14085,,NO_TOPIC,0,0
14086,,NO_TOPIC,92,550
14087,,NO_TOPIC,97,617
14088,,NO_TOPIC,319,1798
14089,,NO_TOPIC,57,258
14090,,NO_TOPIC,77,486
14091,earn,earn,29,119
14092,,NO_TOPIC,102,499
14093,earn,earn,28,120
14094,,NO_TOPIC,42,223
14095,,NO_TOPIC,31,218
14096,,NO_TOPIC,40,288
14097,,NO_TOPIC,0,0
14098,,NO_TOPIC,103,584
14099,acq,acq,54,336
14100,,NO_TOPIC,316,1871
14101,,NO_TOPIC,0,0
14102,,NO_TOPIC,125,632
14103,earn,earn,30,141
14104,,NO_TOPIC,0,0
14105,,NO_TOPIC,0,0
14106,,NO_TOPIC,103,682
14107,,NO_TOPIC,210,1153
14108,,NO_TOPIC,0,0
14109,bop;trade,bop,425,2441
14110,,NO_TOPIC,0,0
14111,,NO_TOPIC,96,620
14112,,NO_TOPIC,0,0
14113,,NO_TOPIC,0,0
14114,,NO_TOPIC,0,0
14115,,NO_TOPIC,59,266
14116,,NO_TOPIC,0,0
14117,,NO_TOPIC,94,486
14118,,NO_TOPIC,0,0
14119,,NO_TOPIC,97,400
14120,,NO_TOPIC,0,0
14121,,NO_TOPIC,25,119
14122,,NO_TOPIC,0,0
14123,,NO_TOPIC,0,0
14124,,NO_TOPIC,0,0
14125,,NO_TOPIC,0,0
14126,grain;wheat,grain,261,1538
14127,,NO_TOPIC,0,0
14128,,NO_TOPIC,0,0
14129,,NO_TOPIC,0,0
14130,,NO_TOPIC,0,0
14131,acq,acq,93,512
14132,,NO_TOPIC,84,490
14133,,NO_TOPIC,31,176
14134,,NO_TOPIC,0,0
14135,,NO_TOPIC,103,593
14136,,NO_TOPIC,114,619
14137,,NO_TOPIC,0,0
14138,,NO_TOPIC,0,0
14139,,NO_TOPIC,66,391
14140,,NO_TOPIC,107,601
14141,,NO_TOPIC,123,745
14142,,NO_TOPIC,0,0
14143,,NO_TOPIC,150,819
14144,,NO_TOPIC,0,0
14145,,NO_TOPIC,130,741
14146,sugar,sugar,31,169
14147,,NO_TOPIC,74,443
14148,,NO_TOPIC,86,559
14149,,NO_TOPIC,71,395
14150,money-fx,money-fx,8,45
14151,,NO_TOPIC,70,465
14152,,NO_TOPIC,0,0
14153,,NO_TOPIC,44,204
14154,acq,acq,44,289
14155,,NO_TOPIC,0,0
14156,acq,acq,65,399
14157,,NO_TOPIC,96,532
14158,,NO_TOPIC,0,0
14159,,NO_TOPIC,25,119
14160,,NO_TOPIC,50,190
14161,,NO_TOPIC,21,99
14162,,NO_TOPIC,0,0
14163,,NO_TOPIC,95,418
14164,,NO_TOPIC,46,249
14165,,NO_TOPIC,46,296
14166,earn,earn,22,111
14167,,NO_TOPIC,47,184
14168,earn,earn,21,99
14169,,NO_TOPIC,32,152
14170,,NO_TOPIC,0,0
14171,,NO_TOPIC,83,319
14172,,NO_TOPIC,0,0
14173,,NO_TOPIC,106,609
14174,,NO_TOPIC,0,0
14175,,NO_TOPIC,104,507
14176,,NO_TOPIC,0,0
